SalesOrderID,OrderDate,CustomerID,SalesPersonID,TerritoryID,SubTotal,TotalDue,,,,,,
59413,04/11/2013,18744,NULL,9,21.98,24.2879,,,,,,
59414,04/11/2013,11149,NULL,9,7.28,8.0444,,,,,,
59415,04/11/2013,17300,NULL,9,40.23,44.4542,,,,,,
59416,04/11/2013,21377,NULL,9,69.99,77.339,,,,,,
59417,04/11/2013,15237,NULL,9,34.99,38.664,,,,,,
59418,04/11/2013,14223,NULL,9,49.99,55.239,,,,,,
59419,04/11/2013,21044,NULL,10,1750.98,1934.8329,,,,,,
59420,04/11/2013,28077,NULL,4,21.49,23.7465,,,,,,
59421,04/11/2013,11215,NULL,6,21.49,23.7465,,,,,,
59422,04/11/2013,11330,NULL,6,39.98,44.1779,,,,,,
59423,04/11/2013,27411,NULL,1,23.78,26.2769,,,,,,
59424,04/11/2013,11287,NULL,6,38.88,42.9624,,,,,,
59425,04/11/2013,24973,NULL,4,71.58,79.0959,,,,,,
59426,04/11/2013,25870,NULL,1,37.93,41.9127,,,,,,
59427,04/11/2013,11091,NULL,6,32.27,35.6584,,,,,,
59428,04/11/2013,11253,NULL,6,37.27,41.1834,,,,,,
59429,04/11/2013,24980,NULL,4,32.6,36.023,,,,,,
59430,04/11/2013,22240,NULL,1,32.28,35.6694,,,,,,
59431,04/11/2013,22355,NULL,4,9.99,11.039,,,,,,
59432,04/11/2013,21244,NULL,4,49.97,55.2169,,,,,,
59433,04/11/2013,19243,NULL,4,69.99,77.339,,,,,,
59434,04/11/2013,17467,NULL,4,4.99,5.514,,,,,,
59435,04/11/2013,24649,NULL,6,4.99,5.514,,,,,,
59436,04/11/2013,16333,NULL,1,56.97,62.9519,,,,,,
59437,04/11/2013,15449,NULL,10,42.28,46.7194,,,,,,
59438,04/11/2013,14810,NULL,7,39.99,44.189,,,,,,
59439,04/11/2013,12376,NULL,10,25.48,28.1554,,,,,,
59440,04/11/2013,14694,NULL,10,77.96,86.1458,,,,,,
59441,04/11/2013,24720,NULL,10,15.23,16.8292,,,,,,
59442,04/11/2013,17105,NULL,10,43.46,48.0233,,,,,,
59443,04/11/2013,14658,NULL,6,37.29,41.2055,,,,,,
59444,04/11/2013,11867,NULL,4,74.98,82.8529,,,,,,
59445,04/11/2013,13307,NULL,4,81.46,90.0133,,,,,,
59446,04/11/2013,16106,NULL,6,100.94,111.5387,,,,,,
59447,04/11/2013,12427,NULL,4,39.99,44.189,,,,,,
59448,04/11/2013,17027,NULL,6,85.48,94.4554,,,,,,
59449,04/11/2013,11589,NULL,10,14.98,16.5529,,,,,,
59450,04/11/2013,14496,NULL,6,804.48,888.9504,,,,,,
59451,04/11/2013,19690,NULL,4,572.26,632.3473,,,,,,
59452,04/11/2013,13478,NULL,1,2454.97,2712.7419,,,,,,
59453,04/11/2013,14044,NULL,4,2357.28,2604.7944,,,,,,
59454,04/11/2013,13436,NULL,1,2316.97,2560.2519,,,,,,
59455,04/11/2013,26964,NULL,7,751.34,830.2307,,,,,,
59456,04/11/2013,26946,NULL,8,1214.85,1342.4093,,,,,,
59457,04/11/2013,19298,NULL,8,1214.85,1342.4093,,,,,,
59458,04/11/2013,15015,NULL,9,1754.98,1939.2529,,,,,,
59459,04/11/2013,20216,NULL,9,1760.47,1945.3194,,,,,,
59460,04/11/2013,20217,NULL,9,2511.32,2775.0086,,,,,,
59461,04/11/2013,24465,NULL,9,1174.48,1297.8004,,,,,,
59462,04/11/2013,24466,NULL,9,1155.48,1276.8054,,,,,,
59463,04/11/2013,27362,NULL,9,624.46,690.0283,,,,,,
59464,04/11/2013,11058,NULL,9,2473.05,2732.7203,,,,,,
59465,04/11/2013,11069,NULL,9,2384.07,2634.3974,,,,,,
59466,04/11/2013,29044,NULL,1,742.35,820.2968,,,,,,
59467,04/11/2013,16758,NULL,6,742.35,820.2968,,,,,,
59468,04/11/2013,26545,NULL,4,751.34,830.2307,,,,,,
59469,04/11/2013,24496,NULL,6,771.34,852.3307,,,,,,
59470,04/11/2013,25334,NULL,1,2398.05,2649.8453,,,,,,
59471,04/11/2013,25398,NULL,4,2419.06,2673.0613,,,,,,
59472,04/11/2013,25399,NULL,4,2393.06,2644.3313,,,,,,
59473,04/11/2013,24633,NULL,1,2447.05,2703.9903,,,,,,
59474,04/11/2013,24641,NULL,4,2384.07,2634.3974,,,,,,
59475,04/11/2013,17664,NULL,4,624.95,690.5698,,,,,,
59476,04/11/2013,23924,NULL,10,1129.48,1248.0754,,,,,,
59477,04/11/2013,22628,NULL,8,562.96,622.0708,,,,,,
59478,04/11/2013,22610,NULL,8,574.98,635.3529,,,,,,
59479,04/11/2013,26928,NULL,10,597.95,660.7348,,,,,,
59480,04/11/2013,26860,NULL,10,539.99,596.689,,,,,,
59481,04/11/2013,25736,NULL,8,2453.04,2710.6092,,,,,,
59482,04/11/2013,15082,NULL,7,2473.04,2732.7092,,,,,,
59483,04/11/2013,28417,NULL,10,2426,2680.73,,,,,,
59484,04/11/2013,29468,NULL,10,2428.05,2682.9953,,,,,,
59485,04/11/2013,11356,NULL,9,902.98,997.7929,,,,,,
59486,04/11/2013,13010,NULL,9,1312.82,1450.6661,,,,,,
59487,04/11/2013,22581,NULL,9,567.76,627.3748,,,,,,
59488,05/11/2013,12854,NULL,10,2317.92,2561.3016,,,,,,
59489,05/11/2013,14775,NULL,8,2406.95,2659.6798,,,,,,
59490,05/11/2013,12333,NULL,7,2372.95,2622.1098,,,,,,
59491,05/11/2013,19622,NULL,9,25.48,28.1554,,,,,,
59492,05/11/2013,19623,NULL,9,60.47,66.8194,,,,,,
59493,05/11/2013,17479,NULL,9,100.46,111.0083,,,,,,
59494,05/11/2013,27146,NULL,9,74.98,82.8529,,,,,,
59495,05/11/2013,27351,NULL,9,123.98,136.9979,,,,,,
59496,05/11/2013,26670,NULL,9,69.99,77.339,,,,,,
59497,05/11/2013,22017,NULL,9,69.99,77.339,,,,,,
59498,05/11/2013,12692,NULL,9,6.28,6.9394,,,,,,
59499,05/11/2013,11466,NULL,9,49.97,55.2169,,,,,,
59500,05/11/2013,14052,NULL,9,58.98,65.1729,,,,,,
59501,05/11/2013,28338,NULL,9,47.97,53.0069,,,,,,
59502,05/11/2013,21027,NULL,10,1754.98,1939.2529,,,,,,
59503,05/11/2013,24090,NULL,7,1735.98,1918.2579,,,,,,
59504,05/11/2013,17775,NULL,7,1793.47,1981.7844,,,,,,
59505,05/11/2013,24039,NULL,7,1700.99,1879.594,,,,,,
59506,05/11/2013,17813,NULL,10,576.95,637.5298,,,,,,
59507,05/11/2013,20728,NULL,7,709.26,783.7323,,,,,,
59508,05/11/2013,19310,NULL,7,828.47,915.4594,,,,,,
59509,05/11/2013,16053,NULL,10,828.47,915.4594,,,,,,
59510,05/11/2013,11330,NULL,6,29.48,32.5754,,,,,,
59511,05/11/2013,26713,NULL,4,58.47,64.6094,,,,,,
59512,05/11/2013,25930,NULL,1,29.98,33.1279,,,,,,
59513,05/11/2013,24992,NULL,4,42.84,47.3382,,,,,,
59514,05/11/2013,26171,NULL,4,27.28,30.1444,,,,,,
59515,05/11/2013,22777,NULL,1,193.98,214.3479,,,,,,
59516,05/11/2013,14661,NULL,6,96.07,106.1574,,,,,,
59517,05/11/2013,17337,NULL,6,14.98,16.5529,,,,,,
59518,05/11/2013,19147,NULL,6,94.46,104.3783,,,,,,
59519,05/11/2013,22162,NULL,4,69.97,77.3169,,,,,,
59520,05/11/2013,14760,NULL,6,9.99,11.039,,,,,,
59521,05/11/2013,13486,NULL,6,64.98,71.8029,,,,,,
59522,05/11/2013,11091,NULL,6,69.99,77.339,,,,,,
59523,05/11/2013,27734,NULL,6,119.98,132.5779,,,,,,
59524,05/11/2013,18837,NULL,4,94.48,104.4004,,,,,,
59525,05/11/2013,23892,NULL,6,4.99,5.514,,,,,,
59526,05/11/2013,23803,NULL,6,68.49,75.6815,,,,,,
59527,05/11/2013,16385,NULL,4,64.47,71.2394,,,,,,
59528,05/11/2013,13659,NULL,1,65.96,72.8858,,,,,,
59529,05/11/2013,18129,NULL,7,96.46,106.5883,,,,,,
59530,05/11/2013,13791,NULL,10,71.58,79.0959,,,,,,
59531,05/11/2013,12821,NULL,7,74.98,82.8529,,,,,,
59532,05/11/2013,26821,NULL,8,27.77,30.6859,,,,,,
59533,05/11/2013,21132,NULL,7,21.49,23.7465,,,,,,
59534,05/11/2013,23441,NULL,7,88.97,98.3119,,,,,,
59535,05/11/2013,17226,NULL,10,39.98,44.1779,,,,,,
59536,05/11/2013,11165,NULL,4,35,38.675,,,,,,
59537,05/11/2013,12115,NULL,1,39.99,44.189,,,,,,
59538,05/11/2013,13169,NULL,1,71.97,79.5269,,,,,,
59539,05/11/2013,13347,NULL,4,71.97,79.5269,,,,,,
59540,05/11/2013,20465,NULL,4,2514.93,2778.9977,,,,,,
59541,05/11/2013,17159,NULL,1,1735.98,1918.2579,,,,,,
59542,05/11/2013,14418,NULL,1,928.49,1025.9815,,,,,,
59543,05/11/2013,12766,NULL,1,839.46,927.6033,,,,,,
59544,05/11/2013,18924,NULL,4,839.48,927.6254,,,,,,
59545,05/11/2013,15902,NULL,1,614.96,679.5308,,,,,,
59546,05/11/2013,15903,NULL,4,589.96,651.9058,,,,,,
59547,05/11/2013,15176,NULL,6,2309.97,2552.5169,,,,,,
59548,05/11/2013,13653,NULL,1,2365.23,2613.5792,,,,,,
59549,05/11/2013,14941,NULL,10,786.33,868.8947,,,,,,
59550,05/11/2013,23343,NULL,9,1754.98,1939.2529,,,,,,
59551,05/11/2013,23344,NULL,9,1700.99,1879.594,,,,,,
59552,05/11/2013,19653,NULL,9,1735.98,1918.2579,,,,,,
59553,05/11/2013,20226,NULL,9,2488.93,2750.2677,,,,,,
59554,05/11/2013,17310,NULL,9,2451.3,2708.6865,,,,,,
59555,05/11/2013,20213,NULL,9,2451.3,2708.6865,,,,,,
59556,05/11/2013,25111,NULL,9,1145.48,1265.7554,,,,,,
59557,05/11/2013,22406,NULL,9,574.98,635.3529,,,,,,
59558,05/11/2013,22409,NULL,9,564.48,623.7504,,,,,,
59559,05/11/2013,28317,NULL,9,539.99,596.689,,,,,,
59560,05/11/2013,22571,NULL,9,653.46,722.0733,,,,,,
59561,05/11/2013,11105,NULL,9,2401.01,2653.1161,,,,,,
59562,05/11/2013,25901,NULL,4,2393.06,2644.3313,,,,,,
59563,05/11/2013,25903,NULL,1,2398.05,2649.8453,,,,,,
59564,05/11/2013,25868,NULL,4,2398.05,2649.8453,,,,,,
59565,05/11/2013,25406,NULL,4,2433.04,2688.5092,,,,,,
59566,05/11/2013,25423,NULL,4,2478.04,2738.2342,,,,,,
59567,05/11/2013,17670,NULL,4,539.99,596.689,,,,,,
59568,05/11/2013,22290,NULL,1,600.46,663.5083,,,,,,
59569,05/11/2013,23144,NULL,1,548.98,606.6229,,,,,,
59570,05/11/2013,19118,NULL,6,1120.49,1238.1415,,,,,,
59571,05/11/2013,17389,NULL,1,1779.47,1966.3144,,,,,,
59572,05/11/2013,23988,NULL,10,1179.47,1303.3144,,,,,,
59573,05/11/2013,22438,NULL,7,616.95,681.7298,,,,,,
59574,05/11/2013,22392,NULL,7,642.95,710.4598,,,,,,
59575,05/11/2013,26870,NULL,10,548.98,606.6229,,,,,,
59576,05/11/2013,13577,NULL,7,2420.34,2674.4757,,,,,,
59577,05/11/2013,13038,NULL,9,1214.85,1342.4093,,,,,,
59578,05/11/2013,11451,NULL,9,2482.56,2743.2288,,,,,,
59579,06/11/2013,14200,NULL,7,2334.97,2580.1419,,,,,,
59580,06/11/2013,12382,NULL,10,2319.99,2563.589,,,,,,
59581,06/11/2013,11864,NULL,1,7.95,8.7848,,,,,,
59582,06/11/2013,17243,NULL,9,29.99,33.139,,,,,,
59583,06/11/2013,24584,NULL,9,30.48,33.6804,,,,,,
59584,06/11/2013,21896,NULL,9,74.98,82.8529,,,,,,
59585,06/11/2013,19969,NULL,9,30.48,33.6804,,,,,,
59586,06/11/2013,25238,NULL,9,7.28,8.0444,,,,,,
59587,06/11/2013,12679,NULL,9,3.99,4.409,,,,,,
59588,06/11/2013,17235,NULL,9,53.99,59.659,,,,,,
59589,06/11/2013,17777,NULL,8,1735.98,1918.2579,,,,,,
59590,06/11/2013,19172,NULL,10,608.97,672.9119,,,,,,
59591,06/11/2013,24651,NULL,1,71.58,79.0959,,,,,,
59592,06/11/2013,23200,NULL,1,91.95,101.6048,,,,,,
59593,06/11/2013,19223,NULL,6,38.88,42.9624,,,,,,
59594,06/11/2013,23891,NULL,1,29.99,33.139,,,,,,
59595,06/11/2013,22158,NULL,1,37.27,41.1834,,,,,,
59596,06/11/2013,19776,NULL,4,94.48,104.4004,,,,,,
59597,06/11/2013,18823,NULL,4,94.48,104.4004,,,,,,
59598,06/11/2013,27384,NULL,6,78.98,87.2729,,,,,,
59599,06/11/2013,18975,NULL,4,89.97,99.4169,,,,,,
59600,06/11/2013,23196,NULL,6,39.98,44.1779,,,,,,
59601,06/11/2013,21263,NULL,6,4.99,5.514,,,,,,
59602,06/11/2013,25331,NULL,6,7.28,8.0444,,,,,,
59603,06/11/2013,15912,NULL,4,93.97,103.8369,,,,,,
59604,06/11/2013,18181,NULL,10,136.95,151.3298,,,,,,
59605,06/11/2013,21515,NULL,10,49.48,54.6754,,,,,,
59606,06/11/2013,25699,NULL,10,47.97,53.0069,,,,,,
59607,06/11/2013,25300,NULL,8,75.48,83.4054,,,,,,
59608,06/11/2013,22421,NULL,10,58.98,65.1729,,,,,,
59609,06/11/2013,22629,NULL,10,59.98,66.2779,,,,,,
59610,06/11/2013,25695,NULL,7,33.98,37.5479,,,,,,
59611,06/11/2013,11711,NULL,6,37.29,41.2055,,,,,,
59612,06/11/2013,11935,NULL,1,35,38.675,,,,,,
59613,06/11/2013,13147,NULL,4,74.98,82.8529,,,,,,
59614,06/11/2013,15879,NULL,6,56.97,62.9519,,,,,,
59615,06/11/2013,14332,NULL,6,35,38.675,,,,,,
59616,06/11/2013,13171,NULL,4,71.97,79.5269,,,,,,
59617,06/11/2013,12365,NULL,1,39.99,44.189,,,,,,
59618,06/11/2013,18390,NULL,6,21.98,24.2879,,,,,,
59619,06/11/2013,13337,NULL,1,180.98,199.9829,,,,,,
59620,06/11/2013,12101,NULL,4,42.28,46.7194,,,,,,
59621,06/11/2013,15413,NULL,6,74.98,82.8529,,,,,,
59622,06/11/2013,11873,NULL,4,2344.96,2591.1808,,,,,,
59623,06/11/2013,13896,NULL,1,2332.28,2577.1694,,,,,,
59624,06/11/2013,13657,NULL,1,2375.95,2625.4248,,,,,,
59625,06/11/2013,14356,NULL,4,2351.96,2598.9158,,,,,,
59626,06/11/2013,14377,NULL,1,2319.99,2563.589,,,,,,
59627,06/11/2013,14950,NULL,10,776.33,857.8447,,,,,,
59628,06/11/2013,12463,NULL,10,742.35,820.2968,,,,,,
59629,06/11/2013,14316,NULL,9,858.47,948.6094,,,,,,
59630,06/11/2013,23410,NULL,9,1834.97,2027.6419,,,,,,
59631,06/11/2013,20220,NULL,9,2482.23,2742.8642,,,,,,
59632,06/11/2013,25036,NULL,9,1120.49,1238.1415,,,,,,
59633,06/11/2013,17478,NULL,9,1179.97,1303.8669,,,,,,
59634,06/11/2013,22408,NULL,9,588.96,650.8008,,,,,,
59635,06/11/2013,27356,NULL,9,553.97,612.1369,,,,,,
59636,06/11/2013,11103,NULL,9,2419.06,2673.0613,,,,,,
59637,06/11/2013,24753,NULL,4,791.32,874.4086,,,,,,
59638,06/11/2013,24444,NULL,4,2443.55,2700.1228,,,,,,
59639,06/11/2013,25414,NULL,4,2453.04,2710.6092,,,,,,
59640,06/11/2013,23139,NULL,4,553.97,612.1369,,,,,,
59641,06/11/2013,22293,NULL,4,561.48,620.4354,,,,,,
59642,06/11/2013,22257,NULL,4,539.99,596.689,,,,,,
59643,06/11/2013,17361,NULL,1,1759.97,1944.7669,,,,,,
59644,06/11/2013,26938,NULL,10,722.77,798.6609,,,,,,
59645,06/11/2013,11242,NULL,7,539.99,596.689,,,,,,
59646,06/11/2013,13583,NULL,10,2393.06,2644.3313,,,,,,
59647,06/11/2013,14215,NULL,9,1249.84,1381.0732,,,,,,
59648,07/11/2013,11601,NULL,7,2353.95,2601.1148,,,,,,
59649,07/11/2013,12631,NULL,7,2344.96,2591.1808,,,,,,
59650,07/11/2013,12655,NULL,7,2444.96,2701.6808,,,,,,
59651,07/11/2013,13584,NULL,10,2329.98,2574.6279,,,,,,
59652,07/11/2013,13641,NULL,9,27.28,30.1444,,,,,,
59653,07/11/2013,13034,NULL,9,35.23,38.9292,,,,,,
59654,07/11/2013,15148,NULL,9,31.27,34.5534,,,,,,
59655,07/11/2013,14675,NULL,9,187.98,207.7179,,,,,,
59656,07/11/2013,23641,NULL,9,64.47,71.2394,,,,,,
59657,07/11/2013,16343,NULL,9,36.27,40.0784,,,,,,
59658,07/11/2013,17331,NULL,9,8.99,9.934,,,,,,
59659,07/11/2013,20222,NULL,9,13.98,15.4479,,,,,,
59660,07/11/2013,14198,NULL,8,2297.28,2538.4944,,,,,,
59661,07/11/2013,28858,NULL,4,12.94,14.2987,,,,,,
59662,07/11/2013,26458,NULL,4,32.27,35.6584,,,,,,
59663,07/11/2013,26007,NULL,4,24.99,27.614,,,,,,
59664,07/11/2013,25428,NULL,1,36.59,40.432,,,,,,
59665,07/11/2013,26594,NULL,4,29.98,33.1279,,,,,,
59666,07/11/2013,25837,NULL,4,24.99,27.614,,,,,,
59667,07/11/2013,11748,NULL,6,34.98,38.6529,,,,,,
59668,07/11/2013,14332,NULL,6,9.99,11.039,,,,,,
59669,07/11/2013,20359,NULL,4,78.98,87.2729,,,,,,
59670,07/11/2013,28332,NULL,6,94.48,104.4004,,,,,,
59671,07/11/2013,18912,NULL,1,69.99,77.339,,,,,,
59672,07/11/2013,18683,NULL,4,78.98,87.2729,,,,,,
59673,07/11/2013,20088,NULL,1,4.99,5.514,,,,,,
59674,07/11/2013,16246,NULL,1,12.94,14.2987,,,,,,
59675,07/11/2013,14987,NULL,7,24.99,27.614,,,,,,
59676,07/11/2013,24846,NULL,8,23.78,26.2769,,,,,,
59677,07/11/2013,22827,NULL,7,89.97,99.4169,,,,,,
59678,07/11/2013,26850,NULL,10,53.98,59.6479,,,,,,
59679,07/11/2013,22821,NULL,8,38.98,43.0729,,,,,,
59680,07/11/2013,13505,NULL,10,68.97,76.2119,,,,,,
59681,07/11/2013,11566,NULL,7,68.97,76.2119,,,,,,
59682,07/11/2013,11820,NULL,6,35,38.675,,,,,,
59683,07/11/2013,13509,NULL,10,14.98,16.5529,,,,,,
59684,07/11/2013,13410,NULL,8,14.98,16.5529,,,,,,
59685,07/11/2013,13065,NULL,6,1700.99,1879.594,,,,,,
59686,07/11/2013,13704,NULL,1,554.97,613.2419,,,,,,
59687,07/11/2013,14520,NULL,1,804.48,888.9504,,,,,,
59688,07/11/2013,13866,NULL,4,2457.95,2716.0348,,,,,,
59689,07/11/2013,13450,NULL,1,2329.98,2574.6279,,,,,,
59690,07/11/2013,20215,NULL,9,1700.99,1879.594,,,,,,
59691,07/11/2013,17309,NULL,9,2452.34,2709.8357,,,,,,
59692,07/11/2013,19966,NULL,9,2443.35,2699.9018,,,,,,
59693,07/11/2013,27370,NULL,9,539.99,596.689,,,,,,
59694,07/11/2013,22407,NULL,9,574.98,635.3529,,,,,,
59695,07/11/2013,11055,NULL,9,2398.05,2649.8453,,,,,,
59696,07/11/2013,27865,NULL,9,2419.06,2673.0613,,,,,,
59697,07/11/2013,29111,NULL,4,811.32,896.5086,,,,,,
59698,07/11/2013,25765,NULL,1,2438.06,2694.0563,,,,,,
59699,07/11/2013,22270,NULL,4,608.96,672.9008,,,,,,
59700,07/11/2013,25991,NULL,6,663.96,733.6758,,,,,,
59701,07/11/2013,20320,NULL,4,1155.48,1276.8054,,,,,,
59702,07/11/2013,15924,NULL,7,1170.48,1293.3804,,,,,,
59703,07/11/2013,22650,NULL,8,574.98,635.3529,,,,,,
59704,07/11/2013,22609,NULL,8,608.96,672.9008,,,,,,
59705,07/11/2013,12742,NULL,8,681.92,753.5216,,,,,,
59706,07/11/2013,16821,NULL,8,2433.04,2688.5092,,,,,,
59707,07/11/2013,13049,NULL,9,1223.84,1352.3432,,,,,,
59708,07/11/2013,29063,NULL,9,801.83,886.0222,,,,,,
59709,08/11/2013,14203,NULL,7,2419.96,2674.0558,,,,,,
59710,08/11/2013,16487,NULL,9,24.27,26.8184,,,,,,
59711,08/11/2013,25210,NULL,9,23.78,26.2769,,,,,,
59712,08/11/2013,28947,NULL,9,14.98,16.5529,,,,,,
59713,08/11/2013,29120,NULL,9,49.97,55.2169,,,,,,
59714,08/11/2013,14212,NULL,9,49.99,55.239,,,,,,
59715,08/11/2013,13590,NULL,10,2329.98,2574.6279,,,,,,
59716,08/11/2013,11233,NULL,4,28.48,31.4704,,,,,,
59717,08/11/2013,29074,NULL,1,67.49,74.5765,,,,,,
59718,08/11/2013,11711,NULL,6,28.99,32.034,,,,,,
59719,08/11/2013,11841,NULL,6,69.97,77.3169,,,,,,
59720,08/11/2013,23672,NULL,1,29.99,33.139,,,,,,
59721,08/11/2013,23071,NULL,4,32.28,35.6694,,,,,,
59722,08/11/2013,22769,NULL,4,29.99,33.139,,,,,,
59723,08/11/2013,11502,NULL,6,69.97,77.3169,,,,,,
59724,08/11/2013,19757,NULL,6,32.28,35.6694,,,,,,
59725,08/11/2013,18314,NULL,6,34.98,38.6529,,,,,,
59726,08/11/2013,12972,NULL,6,68.97,76.2119,,,,,,
59727,08/11/2013,21765,NULL,1,78.48,86.7204,,,,,,
59728,08/11/2013,21701,NULL,1,77.92,86.1016,,,,,,
59729,08/11/2013,18689,NULL,1,78.98,87.2729,,,,,,
59730,08/11/2013,20124,NULL,4,69.99,77.339,,,,,,
59731,08/11/2013,27111,NULL,6,7.28,8.0444,,,,,,
59732,08/11/2013,27419,NULL,6,69.99,77.339,,,,,,
59733,08/11/2013,11861,NULL,6,58.98,65.1729,,,,,,
59734,08/11/2013,17376,NULL,1,4.99,5.514,,,,,,
59735,08/11/2013,18178,NULL,10,21.98,24.2879,,,,,,
59736,08/11/2013,13750,NULL,1,71.97,79.5269,,,,,,
59737,08/11/2013,14839,NULL,10,119.98,132.5779,,,,,,
59738,08/11/2013,19191,NULL,8,74.98,82.8529,,,,,,
59739,08/11/2013,17089,NULL,8,64.97,71.7919,,,,,,
59740,08/11/2013,19425,NULL,10,31.27,34.5534,,,,,,
59741,08/11/2013,20583,NULL,8,69.97,77.3169,,,,,,
59742,08/11/2013,15108,NULL,10,88.97,98.3119,,,,,,
59743,08/11/2013,12306,NULL,8,39.98,44.1779,,,,,,
59744,08/11/2013,12775,NULL,4,21.98,24.2879,,,,,,
59745,08/11/2013,15310,NULL,6,42.28,46.7194,,,,,,
59746,08/11/2013,14406,NULL,4,850.95,940.2998,,,,,,
59747,08/11/2013,11513,NULL,6,863.95,954.6648,,,,,,
59748,08/11/2013,13865,NULL,4,2351.96,2598.9158,,,,,,
59749,08/11/2013,14121,NULL,1,2319.26,2562.7823,,,,,,
59750,08/11/2013,28383,NULL,8,742.35,820.2968,,,,,,
59751,08/11/2013,28400,NULL,8,777.34,858.9607,,,,,,
59752,08/11/2013,12460,NULL,10,1249.84,1381.0732,,,,,,
59753,08/11/2013,13103,NULL,9,2395.45,2646.9723,,,,,,
59754,08/11/2013,25427,NULL,4,2393.06,2644.3313,,,,,,
59755,08/11/2013,17445,NULL,4,1729.97,1911.6169,,,,,,
59756,08/11/2013,17463,NULL,1,1773.95,1960.2148,,,,,,
59757,08/11/2013,26885,NULL,10,574.98,635.3529,,,,,,
59758,08/11/2013,28486,NULL,9,776.33,857.8447,,,,,,
59759,08/11/2013,14048,NULL,9,742.35,820.2968,,,,,,
59760,08/11/2013,11093,NULL,9,2419.06,2673.0613,,,,,,
59761,09/11/2013,14976,NULL,7,2439.99,2696.189,,,,,,
59762,09/11/2013,12839,NULL,10,2342.92,2588.9266,,,,,,
59763,09/11/2013,11150,NULL,9,39.98,44.1779,,,,,,
59764,09/11/2013,17227,NULL,9,58.98,65.1729,,,,,,
59765,09/11/2013,20712,NULL,10,2478.34,2738.5657,,,,,,
59766,09/11/2013,27465,NULL,1,11.94,13.1937,,,,,,
59767,09/11/2013,27466,NULL,1,66.97,74.0019,,,,,,
59768,09/11/2013,29164,NULL,1,67.49,74.5765,,,,,,
59769,09/11/2013,11301,NULL,1,2.29,2.5305,,,,,,
59770,09/11/2013,28006,NULL,4,7.28,8.0444,,,,,,
59771,09/11/2013,26596,NULL,4,36.27,40.0784,,,,,,
59772,09/11/2013,24687,NULL,1,91.58,101.1959,,,,,,
59773,09/11/2013,26080,NULL,1,24.99,27.614,,,,,,
59774,09/11/2013,23387,NULL,1,93.96,103.8258,,,,,,
59775,09/11/2013,21790,NULL,4,74.46,82.2783,,,,,,
59776,09/11/2013,20398,NULL,4,68.97,76.2119,,,,,,
59777,09/11/2013,21157,NULL,4,49.97,55.2169,,,,,,
59778,09/11/2013,20307,NULL,4,119.98,132.5779,,,,,,
59779,09/11/2013,17578,NULL,4,7.28,8.0444,,,,,,
59780,09/11/2013,12202,NULL,6,7.28,8.0444,,,,,,
59781,09/11/2013,15955,NULL,4,39.98,44.1779,,,,,,
59782,09/11/2013,17168,NULL,1,4.99,5.514,,,,,,
59783,09/11/2013,14487,NULL,4,39.98,44.1779,,,,,,
59784,09/11/2013,16353,NULL,1,106.96,118.1908,,,,,,
59785,09/11/2013,20106,NULL,6,106.96,118.1908,,,,,,
59786,09/11/2013,14835,NULL,8,80.96,89.4608,,,,,,
59787,09/11/2013,14808,NULL,10,119.98,132.5779,,,,,,
59788,09/11/2013,24540,NULL,10,69.97,77.3169,,,,,,
59789,09/11/2013,21136,NULL,10,106.93,118.1577,,,,,,
59790,09/11/2013,20797,NULL,7,14.23,15.7242,,,,,,
59791,09/11/2013,24130,NULL,8,47.97,53.0069,,,,,,
59792,09/11/2013,24862,NULL,7,75.48,83.4054,,,,,,
59793,09/11/2013,22567,NULL,7,23.78,26.2769,,,,,,
59794,09/11/2013,25569,NULL,7,89.97,99.4169,,,,,,
59795,09/11/2013,16571,NULL,10,39.98,44.1779,,,,,,
59796,09/11/2013,11732,NULL,2,74.98,82.8529,,,,,,
59797,09/11/2013,11700,NULL,4,74.98,82.8529,,,,,,
59798,09/11/2013,12967,NULL,4,21.98,24.2879,,,,,,
59799,09/11/2013,20462,NULL,4,2512.32,2776.1136,,,,,,
59800,09/11/2013,16728,NULL,1,2443.35,2699.9018,,,,,,
59801,09/11/2013,14494,NULL,1,769.49,850.2865,,,,,,
59802,09/11/2013,14367,NULL,1,839.48,927.6254,,,,,,
59803,09/11/2013,13085,NULL,1,646.45,714.3273,,,,,,
59804,09/11/2013,13897,NULL,1,2316.97,2560.2519,,,,,,
59805,09/11/2013,11799,NULL,1,2342.92,2588.9266,,,,,,
59806,09/11/2013,13473,NULL,4,2318.96,2562.4508,,,,,,
59807,09/11/2013,14115,NULL,1,2297.28,2538.4944,,,,,,
59808,09/11/2013,14478,NULL,6,2341.97,2587.8769,,,,,,
59809,09/11/2013,14937,NULL,10,777.34,858.9607,,,,,,
59810,09/11/2013,26948,NULL,8,1293.33,1429.1297,,,,,,
59811,09/11/2013,19620,NULL,9,1700.99,1879.594,,,,,,
59812,09/11/2013,14855,NULL,9,1709.98,1889.5279,,,,,,
59813,09/11/2013,19968,NULL,9,2443.35,2699.9018,,,,,,
59814,09/11/2013,27366,NULL,9,539.99,596.689,,,,,,
59815,09/11/2013,28315,NULL,9,556.93,615.4077,,,,,,
59816,09/11/2013,27353,NULL,9,588.96,650.8008,,,,,,
59817,09/11/2013,27355,NULL,9,600.46,663.5083,,,,,,
